query_name,phase_reached,meta_is_incremental,actual_is_incremental,is_correct,time_select_ms,time_mv_ms,time_refresh_ms,time_verify_ms,error
query_1651,6,1,1,1,0.32188,126.85,48.362,2.9095,""
query_1652,6,1,1,1,0.37432,127.41,56.105,3.2218,""
query_1653,6,1,1,1,0.37381,129.91,50.768,3.4242,""
query_1654,6,1,1,1,0.36886,131.53,1.7784,3.8179,""
query_1655,6,1,1,1,0.3078,134.9,1.9252,3.1595,""
query_1656,6,1,1,1,0.34512,130.13,1.9862,3.4592,""
query_1657,6,1,1,1,0.32812,133.94,2.3061,4.7691,""
query_1658,6,1,1,1,0.30374,132.14,1.973,3.2789,""
query_1659,6,1,1,1,0.37145,134.19,50.64,3.4098,""
query_1660,6,1,1,1,0.33555,128.76,2.2457,4.0196,""
query_1661,6,1,1,1,0.30764,126.72,51.111,3.0157,""
query_1662,6,1,1,1,0.33797,129.53,1.9553,2.8559,""
query_1663,6,1,1,1,0.36457,128.59,47.748,3.4388,""
query_1664,6,1,1,1,0.3516,126.04,47.617,3.3575,""
query_1665,6,1,1,1,0.31168,125.43,46.325,2.9242,""
query_1666,6,1,1,1,0.3728,125.89,51.789,3.1654,""
query_1667,6,1,1,1,0.34909,127.81,52.431,4.0137,""
query_1668,6,1,1,1,0.33346,141.53,48.743,3.0403,""
query_1669,6,1,1,1,0.34761,129.46,50.959,2.9559,""
query_1670,6,1,1,1,0.36865,131.56,51.139,3.6567,""
query_1671,6,1,1,1,0.36736,132.79,52.103,2.9661,""
query_1672,6,1,1,1,0.36106,138.97,59.855,3.3066,""
query_1673,6,1,1,1,0.41327,143.13,2.0944,3.405,""
query_1674,6,1,1,1,0.37333,138.5,1.973,3.6559,""
query_1675,6,1,1,1,0.3233,129.05,1.9932,3.153,""
query_1676,6,1,1,1,0.40802,128.85,2.4406,3.8335,""
query_1677,6,1,1,1,0.34042,129.03,2.0096,4.4272,""
query_1678,6,1,1,1,0.33001,129.9,2.0098,3.3823,""
query_1679,6,1,1,1,0.34153,125.44,1.885,2.937,""
query_1680,6,1,1,1,0.32812,124.69,1.84,3.5393,""
query_1681,6,1,1,1,0.35667,122.91,1.7969,2.8324,""
query_1682,6,1,1,1,0.32755,123.47,1.8947,2.9558,""
query_1683,6,1,1,1,0.34799,124.43,45.465,3.6966,""
query_1684,6,1,1,1,0.31602,127.82,47.412,4.2428,""
query_1685,6,1,1,1,0.31158,127.24,45.577,3.1622,""
query_1686,6,1,1,1,0.36673,131.67,50.539,5.67,""
query_1687,6,1,1,1,0.35147,128.9,52.024,6.3958,""
query_1688,6,1,1,1,0.34896,132.59,50.395,4.9381,""
query_1689,6,1,1,1,0.36402,131.73,49.873,4.0627,""
query_1690,6,1,1,1,0.34938,128.23,49.258,4.307,""
query_1691,6,1,1,1,0.39616,127.42,46.659,3.2955,""
query_1692,6,1,1,1,0.36017,126.48,55.892,5.0597,""
query_1693,6,1,1,1,0.38238,134.2,51.521,6.0239,""
query_1694,6,1,1,1,0.3615,138.31,61.584,12.875,""
query_1695,6,1,1,1,0.33304,130.56,50.949,5.5548,""
query_1696,6,1,1,1,0.38761,130.95,54.184,7.3625,""
query_1697,6,1,1,1,0.36082,139.37,65.747,20.296,""
query_1698,6,1,1,1,0.34225,135.08,56.352,6.4402,""
query_1699,6,1,1,1,0.41726,138.7,56.335,7.1711,""
query_1700,6,1,1,1,0.39234,146.26,60.458,12.926,""
query_1701,6,1,1,1,0.4964,147.16,55.026,5.9628,""
query_1702,6,1,1,1,0.39827,147.54,69.403,14.688,""
query_1703,6,1,1,1,0.3944,134.31,50.471,3.785,""
query_1704,6,1,1,1,0.50038,137.34,56.547,4.7425,""
query_1705,6,1,1,1,0.3426,135.94,2.0585,3.704,""
query_1706,6,1,1,1,0.36366,132.36,51.775,4.5192,""
query_1707,6,1,1,1,0.37669,134.95,53.989,5.1343,""
query_1708,6,1,1,1,0.3367,135.22,2.2237,3.4783,""
query_1709,6,1,1,1,0.39316,136.19,55.419,4.157,""
query_1710,6,1,1,1,0.37523,140.52,2.3205,5.2355,""
query_1711,6,1,1,1,0.40117,135.88,54.41,3.8951,""
query_1712,6,1,1,1,0.40466,139.02,60.417,4.1076,""
query_1713,6,1,1,1,0.51876,142.49,51.826,6.4475,""
query_1714,6,1,1,1,0.35932,137.17,53.892,7.0817,""
query_1715,6,1,1,1,0.34262,140.17,52.933,6.043,""
query_1716,6,1,1,1,0.38036,137.96,59.229,6.5967,""
query_1717,6,1,1,1,0.36473,138.54,51.458,7.3568,""
query_1718,6,1,1,1,0.33198,137.99,49.579,5.215,""
query_1719,6,1,1,1,0.37376,133.25,52.975,5.8459,""
query_1720,6,1,1,1,0.34974,135.91,51.605,6.4004,""
query_1721,6,1,1,1,0.31186,134.22,2.4096,4.9742,""
query_1722,6,1,1,1,0.34782,132,58.122,6.117,""
query_1723,6,1,1,1,0.35233,133.16,1.9669,3.7253,""
query_1724,6,1,1,1,0.34367,138.24,3.0035,5.0408,""
query_1725,6,1,1,1,0.40341,132.93,50.76,3.4228,""
query_1726,6,1,1,1,0.45681,137.55,52.818,6.9693,""
query_1727,6,1,1,1,0.34727,138.13,54.77,7.4968,""
query_1728,6,1,1,1,0.33969,138.1,49.983,5.0351,""
query_1729,6,1,1,1,0.3668,135.32,1.9221,3.6081,""
query_1730,6,1,1,1,0.33615,133.84,51.493,4.1052,""
query_1731,6,1,1,1,0.32207,131.01,48.999,3.1754,""
query_1732,6,1,1,1,0.35829,129.41,56.067,5.529,""
query_1733,6,1,1,1,0.39012,131.53,49.816,3.4922,""
query_1734,6,1,1,1,0.3667,129.92,54.055,3.9719,""
query_1735,6,1,1,1,0.34996,137.63,50.245,3.0581,""
query_1736,6,1,1,1,0.3674,131.94,52.524,4.0497,""
query_1737,6,1,1,1,0.39841,136.1,53.319,4.4723,""
query_1738,6,1,1,1,0.36774,137.74,54.261,3.411,""
query_1739,6,1,1,1,0.42518,139.83,67.735,3.7699,""
query_1740,6,1,1,1,0.43433,147.04,61.216,4.4263,""
query_1741,6,1,1,1,0.39476,143.92,53.576,3.7185,""
query_1742,6,1,1,1,0.39855,139.25,63.625,3.7154,""
query_1743,6,1,1,1,0.40942,139.26,2.0991,5.2445,""
query_1744,5,1,1,0,0.33918,142.19,48.817,8.2858,""
query_1745,6,1,1,1,0.33211,132.02,1.9065,3.3969,""
query_1746,6,1,1,1,0.35021,128.16,50.619,4.5669,""
query_1747,6,1,1,1,0.3157,136.1,1.9462,13.797,""
query_1748,6,1,1,1,0.38495,129.22,1.8831,3.9566,""
query_1749,6,1,1,1,0.51041,130.7,55.274,4.4566,""
query_1750,6,1,1,1,0.33545,145.96,1.9386,8.0635,""
query_1751,6,1,1,1,0.35176,129.9,1.8196,4.3182,""
query_1752,6,1,1,1,0.37189,131.96,2.4597,4.5093,""
query_1753,6,1,1,1,0.2965,127.89,40.979,5.4759,""
query_1754,6,1,1,1,0.29291,134.03,1.9587,6.2146,""
query_1755,6,1,1,1,0.58572,140.78,2.3907,6.7785,""
query_1756,6,1,1,1,0.5633,135.51,2.1249,6.2181,""
query_1757,6,1,1,1,0.34225,134.3,1.8316,5.9454,""
query_1758,6,1,1,1,0.33873,133.07,2.002,6.0329,""
query_1759,6,1,1,1,0.30334,129.78,40.891,6.215,""
query_1760,6,1,1,1,0.29775,129.22,39.115,5.4429,""
query_1761,6,1,1,1,0.29811,126.96,37.783,4.756,""
query_1762,6,1,1,1,0.33386,124.67,38.048,6.8325,""
query_1763,6,1,1,1,0.33502,122.76,39.624,6.3433,""
query_1764,6,1,1,1,0.31741,122.57,38.419,7.0967,""
query_1765,6,1,1,1,0.32026,128.43,39.705,6.5012,""
query_1766,6,1,1,1,0.30916,126.81,39.194,3.5741,""
query_1767,6,1,1,1,0.26917,127.37,39.065,3.3882,""
query_1768,6,1,1,1,0.35622,125.06,39.696,3.7324,""
query_1769,6,1,1,1,0.34951,127,41.569,5.1568,""
query_1770,6,1,1,1,0.35401,132.85,2.0627,4.6548,""
query_1771,6,1,1,1,0.32886,132.48,40.732,6.753,""
query_1772,6,1,1,1,0.31534,132.15,41.736,6.633,""
query_1773,6,1,1,1,0.30495,131.43,40.387,7.0691,""
query_1774,6,1,1,1,0.36305,132.79,40.194,6.3191,""
query_1775,6,1,1,1,0.33747,126.99,40.069,6.1997,""
query_1776,6,1,1,1,0.32417,126.27,38.616,6.0125,""
query_1777,6,1,1,1,0.31232,125.91,1.9441,6.3442,""
query_1778,6,1,1,1,0.28712,124.5,2.7769,3.6483,""
query_1779,6,1,1,1,0.30677,124.66,2.0552,3.8932,""
query_1780,6,1,1,1,0.34342,125.81,1.991,4.0612,""
query_1781,6,1,1,1,0.35274,127.96,1.828,5.4229,""
query_1782,6,1,1,1,0.34101,123.5,1.7891,5.0074,""
query_1783,6,1,1,1,0.30416,124.09,39.411,7.0751,""
query_1784,6,1,1,1,0.30663,128.22,40.056,4.1632,""
query_1785,6,1,1,1,0.3327,127.16,40.024,4.834,""
query_1786,6,1,1,1,0.36817,132.33,41.485,5.8215,""
query_1787,6,1,1,1,0.40287,130.27,41.18,5.7414,""
query_1788,6,1,1,1,0.34858,131.36,40.242,5.5362,""
query_1789,6,1,1,1,0.31358,147.05,54.5,38.71,""
query_1790,6,1,1,1,0.33671,154.43,58.988,34.279,""
query_1791,6,1,1,1,0.35341,153.17,59.249,35.079,""
query_1792,6,1,1,1,0.4164,157.74,64.687,109.89,""
query_1793,6,1,1,1,0.41697,168.78,72.4,48.677,""
query_1794,6,1,1,1,0.40666,165.4,63.013,40.52,""
query_1795,6,1,1,1,0.354,143.27,45.273,6.8994,""
query_1796,6,1,1,1,0.33604,139.38,45.32,5.8875,""
query_1797,6,1,1,1,0.34092,147.87,43.335,6.3971,""
query_1798,6,1,1,1,0.36883,135.75,41.966,7.9476,""
query_1799,6,1,1,1,0.407,136.73,43.801,8.2855,""
query_1800,6,1,1,1,0.35997,131.06,42.041,8.2799,""
query_1801,6,1,1,1,0.36085,132.29,41.342,6.8897,""
query_1802,6,1,1,1,0.29927,131.82,40.404,6.2709,""
query_1803,6,1,1,1,0.29584,128.27,2.2391,6.3773,""
query_1804,6,1,1,1,0.37705,132,43.476,7.2809,""
query_1805,6,1,1,1,0.35817,134.29,42.473,9.0922,""
query_1806,6,1,1,1,0.33855,133.78,42.847,7.9015,""
query_1807,6,1,1,1,0.29316,129.49,41.255,5.7325,""
query_1808,6,1,1,1,0.35921,131.3,2.2763,4.5444,""
query_1809,6,1,1,1,0.32636,131.98,41.997,4.3825,""
query_1810,6,1,1,1,0.38092,134.74,2.0305,5.3259,""
query_1811,6,1,1,1,0.35341,130.74,46.339,6.8428,""
query_1812,6,1,1,1,0.34357,145.07,41.129,5.6803,""
query_1813,6,1,1,1,0.30959,129.56,41.665,6.3204,""
query_1814,6,1,1,1,0.34719,128.92,39.093,4.6343,""
query_1815,6,1,1,1,0.3751,127.15,39.14,5.0112,""
query_1816,6,1,1,1,0.53931,129.12,39.47,5.4762,""
query_1817,6,1,1,1,0.34726,127.8,40.819,5.8765,""
query_1818,6,1,1,1,0.3404,126.42,39.748,7.147,""
query_1819,6,1,1,1,0.4566,128.63,52.609,3.2357,""
query_1820,6,1,1,1,0.34612,132.43,2.2403,3.038,""
query_1821,6,1,1,1,0.36962,131.13,2.0088,3.1587,""
query_1822,6,1,1,1,0.33341,138.31,49.928,3.0748,""
query_1823,6,1,1,1,0.35343,131.63,50.838,2.8024,""
query_1824,6,1,1,1,0.33015,136.59,52.917,2.974,""
query_1825,6,1,1,1,0.35625,131.91,2.0009,2.7244,""
query_1826,6,1,1,1,0.36109,132.89,2.2113,2.8819,""
query_1827,6,1,1,1,0.32264,128.66,1.9824,2.6552,""
query_1828,6,1,1,1,0.45167,129.18,48.101,3.0769,""
query_1829,6,1,1,1,0.34909,126.89,48.573,3.1798,""
query_1830,6,1,1,1,0.32311,125.43,48.534,2.7963,""
query_1831,6,1,1,1,0.31666,125.52,2.0275,2.9721,""
query_1832,6,1,1,1,0.35902,125.5,2.0452,2.6546,""
query_1833,6,1,1,1,0.41092,123.89,1.8963,2.8655,""
query_1834,6,1,1,1,0.32055,122.82,46.671,3.9829,""
query_1835,6,1,1,1,0.34915,123.63,47.42,5.0865,""
query_1836,6,1,1,1,0.32074,131.86,53.636,3.1052,""
query_1837,6,1,1,1,0.36394,129.98,51.073,5.1135,""
query_1838,6,1,1,1,0.35319,130.76,51.601,4.4907,""
query_1839,5,1,1,0,0.32143,135.49,54.215,5.9232,""
query_1840,6,1,1,1,0.3613,135.81,52.302,4.1909,""
query_1841,6,1,1,1,0.3753,133.96,59.143,3.8368,""
query_1842,6,1,1,1,0.38718,144.2,52.094,3.5325,""
query_1843,6,1,1,1,0.54789,132.83,49.012,4.605,""
query_1844,6,1,1,1,0.33613,125.21,49.021,4.6132,""
query_1845,6,1,1,1,0.30532,132.07,49.45,4.5471,""
query_1846,6,1,1,1,0.31467,129.1,47.743,5.2728,""
query_1847,6,1,1,1,0.41641,130.42,47.143,5.0493,""
query_1848,6,1,1,1,0.2863,124.99,48.539,2.8562,""
query_1849,6,1,1,1,0.33611,123.49,59.149,3.3911,""
query_1850,6,1,1,1,0.34561,126.57,49.817,3.0634,""
query_1851,6,1,1,1,0.3432,133.46,52.19,3.0653,""
query_1852,6,1,1,1,0.33998,132.04,2.0349,3.2791,""
query_1853,6,1,1,1,0.3723,129.19,2.2291,3.1588,""
query_1854,6,1,1,1,0.35417,129.44,1.934,2.6289,""
query_1855,6,1,1,1,0.27866,124.58,41.394,2.763,""
query_1856,6,1,1,1,0.27183,127.76,1.4088,5.3193,""
query_1857,6,1,1,1,0.27751,128.37,42.009,2.9671,""
query_1858,6,1,1,1,0.37361,123.2,1.318,4.9755,""
query_1859,6,1,1,1,0.25219,120.7,39.499,6.1185,""
query_1860,6,1,1,1,0.29526,118.41,1.4389,5.1352,""
query_1861,6,1,1,1,0.32471,125.57,1.7209,3.2482,""
query_1862,6,1,1,1,0.33292,122.81,1.3394,2.9026,""
query_1863,6,1,1,1,0.33668,122.75,1.3882,5.3582,""
query_1864,6,1,1,1,0.26179,122.16,40.075,2.2702,""
query_1865,6,1,1,1,0.27494,119.15,1.3629,1.5064,""
query_1866,6,1,1,1,0.36072,117.66,41.859,2.5909,""
query_1867,6,0,0,1,0.28037,120.77,5.818,2.4094,""
query_1868,6,0,0,1,0.33387,124.99,7.0846,3.1387,""
query_1869,6,1,1,1,0.45337,127.23,42.871,3.4002,""
query_1870,6,1,1,1,0.32255,127.9,1.4878,6.3764,""
query_1871,6,1,1,1,0.24809,136.87,1.5038,2.4173,""
query_1872,6,0,0,1,0.33245,141.91,6.7903,4.3041,""
query_1873,6,0,0,1,0.29411,133.09,6.7293,3.1944,""
query_1874,6,0,0,1,0.26468,124.7,6.4254,3.0833,""
query_1875,6,1,1,1,0.3011,123.55,46.053,3.4054,""
query_1876,6,1,1,1,0.27308,125.62,40.483,3.2356,""
query_1877,6,1,1,1,0.37555,120.15,1.3731,5.7937,""
query_1878,6,1,1,1,0.38139,118.51,42.188,3.3234,""
query_1879,6,1,1,1,0.44598,128.34,1.8692,6.3527,""
query_1880,6,1,1,1,0.38391,122.36,34.862,4.2033,""
query_1881,6,1,1,1,0.43277,127.3,52.171,3.0807,""
query_1882,6,1,1,1,0.34446,123.69,35.32,2.7109,""
query_1883,6,1,1,1,0.40484,125.73,40.585,8.1978,""
query_1884,6,1,1,1,0.37206,125.69,38.611,3.864,""
query_1885,6,1,1,1,0.4596,137.31,54.481,5.9741,""
query_1886,6,1,1,1,0.49739,136.33,71.32,4.9371,""
query_1887,6,0,0,1,0.74693,132.15,10.028,6.5871,""
query_1888,6,0,0,1,0.55579,131.61,8.5324,4.3429,""
query_1889,6,1,1,1,0.59838,131.79,56.137,4.0438,""
query_1890,6,1,1,1,0.47529,126.87,38.834,5.8901,""
query_1891,6,1,1,1,0.49488,130.78,46.087,3.9668,""
query_1892,6,1,1,1,0.45674,126.79,41.326,2.8728,""
query_1893,6,1,0,1,0.33589,120.71,6.8481,2.7703,""
query_1894,6,1,0,1,0.30006,123.05,6.954,2.6617,""
query_1895,6,0,0,1,0.23059,119.35,4.5934,2.9485,""
query_1896,6,1,0,1,0.42626,125.36,10.456,5.5115,""
query_1897,6,0,0,1,0.3639,128.85,7.3317,3.1601,""
query_1898,6,0,0,1,0.33731,126.61,7.6665,3.0121,""
query_1899,6,0,0,1,0.38572,128.1,8.0351,5.7989,""
query_1900,6,0,0,1,0.38051,126.86,7.6913,5.0321,""
query_1901,6,0,0,1,0.34667,127,7.6864,3.388,""
query_1902,6,0,0,1,0.35189,131.65,8.6083,5.2376,""
query_1903,6,0,0,1,0.35689,127.46,7.965,6.0689,""
query_1904,6,0,0,1,0.3724,127.31,7.2172,3.2824,""
query_1905,6,0,0,1,0.35843,124.31,6.9623,2.2224,""
query_1906,6,0,0,1,0.32495,127.17,7.399,5.3045,""
query_1907,6,0,0,1,0.58484,123.83,6.9171,2.426,""
query_1908,6,0,0,1,0.38554,123.55,8.9242,4.0979,""
query_1909,6,0,0,1,0.50702,124.35,9.0309,6.7381,""
query_1910,6,0,0,1,0.55973,120.54,7.6567,4.824,""
query_1911,6,0,0,1,0.53471,128.01,10.574,8.3187,""
query_1912,6,0,0,1,0.58606,130.47,10.486,5.5963,""
query_1913,6,0,0,1,0.44788,127.89,9.0942,6.7822,""
query_1914,6,0,0,1,0.51657,130.05,8.3352,6.7307,""
query_1915,6,0,0,1,0.43201,130.28,8.3115,3.5516,""
query_1916,6,0,0,1,0.45156,128.87,8.2007,5.4623,""
query_1917,6,0,0,1,0.4441,129.9,9.9814,6.9102,""
query_1918,6,0,0,1,0.52233,124.46,7.9574,4.573,""
query_1919,6,1,1,1,0.47326,129.1,41.438,9.7746,""
query_1920,6,0,0,1,0.32193,132.28,6.454,3.8477,""
query_1921,6,1,1,1,0.33624,127.7,45.381,4.4008,""
query_1922,6,1,1,1,0.24855,131.35,2.3048,4.728,""
query_1923,6,1,1,1,0.31319,124.47,1.4776,4.5359,""
query_1924,6,1,0,1,0.60349,122.34,7.2204,4.0584,""
query_1925,6,1,0,1,0.53198,122.5,6.6821,3.1427,""
query_1926,6,1,1,1,0.44023,126.07,1.4303,3.1967,""
query_1927,6,1,1,1,0.42976,122.11,1.4506,3.2874,""
query_1928,6,1,1,1,0.36751,125.02,37.643,6.3147,""
query_1929,5,1,1,0,0.36779,123.89,41.292,3.4158,""
query_1930,6,1,1,1,0.44283,125.74,49.113,3.5213,""
query_1931,5,1,1,0,0.4444,126.41,42.621,4.0869,""
query_1932,6,1,1,1,0.55097,133.13,104.88,4.6408,""
query_1933,6,1,1,1,0.4531,124.17,36.498,3.8988,""
query_1934,6,0,0,1,0.41599,121.31,6.8329,3.2722,""
query_1935,6,1,1,1,0.38192,126.88,53.126,3.8526,""
query_1936,6,1,1,1,0.51373,134.92,57.57,4.3958,""
query_1937,6,1,1,1,0.56119,130.38,38.926,4.9438,""
query_1938,6,1,1,1,0.47199,128.45,53.632,5.0704,""
query_1939,6,1,1,1,0.62558,141.41,84.062,13.262,""
query_1940,6,1,1,1,0.53884,130.52,56.955,8.3876,""
query_1941,6,1,1,1,0.50087,132.54,66.114,7.8632,""
query_1942,6,1,1,1,0.43173,129.81,53.311,4.338,""
query_1943,4,1,1,0,0.4585,129.97,0,0,"Not implemented Error: Operator type TOP_N not supported"
query_1944,6,1,1,1,0.61633,147.33,78.67,11.838,""
query_1945,6,1,1,1,0.36252,129.65,40.969,6.9845,""
query_1946,6,1,1,1,0.34358,133.02,40.879,8.0409,""
query_1947,6,1,1,1,0.30152,131.5,38.769,6.2387,""
query_1948,6,1,1,1,0.36062,128.65,0.88132,10.95,""
query_1949,6,1,1,1,0.37545,132.04,39.58,8.0884,""
query_1950,6,1,1,1,0.57006,143.8,97.821,5.8706,""
query_1951,6,1,1,1,0.44789,138.92,76.614,13.407,""
query_1952,6,1,1,1,0.46075,133.52,66.711,4.7925,""
query_1953,6,0,0,1,0.45341,125.89,8.5068,8.806,""
query_1954,6,0,0,1,0.56852,131.42,10.961,10.662,""
query_1955,6,1,1,1,0.5242,126.5,48.351,6.4465,""
query_1956,6,1,1,1,0.36353,121.48,40.123,2.7707,""
query_1957,6,1,1,1,0.39777,123.94,1.3128,2.6093,""
query_1958,6,1,1,1,0.34774,126.99,42.052,3.2209,""
query_1959,6,1,1,1,0.35461,125.9,46.653,3.5518,""
query_1960,6,1,1,1,0.36423,131.18,1.5902,3.2757,""
query_1961,6,1,1,1,0.30734,132.34,39.874,3.3993,""
query_1962,6,1,1,1,0.49222,129.97,42.634,4.9048,""
query_1963,5,1,1,0,0.30263,125.78,42.266,3.3124,""
query_1964,6,1,1,1,0.40735,135.96,89.962,6.2383,""
query_1965,6,0,0,1,0.32301,128.14,9.5494,5.9752,""
query_1966,6,0,0,1,0.42164,126.2,9.2855,3.6001,""
query_1967,6,1,1,1,0.40781,122.21,39.642,2.9134,""
query_1968,6,1,1,1,0.28412,118.87,1.4333,3.3313,""
query_1969,6,1,1,1,0.28971,129.82,39.182,2.8342,""
query_1970,6,1,1,1,0.33467,126.04,2.2456,3.9926,""
query_1971,6,0,0,1,0.3283,127.02,8.9541,6.0229,""
query_1972,6,0,0,1,0.26317,118.26,6.2736,1.7021,""
query_1973,6,0,0,1,0.4321,128.32,8.1021,6.3754,""
query_1974,6,1,1,1,0.58624,142.86,1.4619,3.2801,""
query_1975,6,1,1,1,0.42533,124.01,36.737,2.7658,""
query_1976,6,1,1,1,0.37259,136.57,63.607,38.791,""
query_1977,6,1,1,1,0.41348,137.17,1.487,2.9078,""
query_1978,6,1,1,1,0.33317,130.7,1.5254,5.4789,""
query_1979,6,1,1,1,0.88621,152.68,118.15,4.9494,""
query_1980,6,1,1,1,0.29818,123.74,40.604,2.219,""
query_1981,6,1,1,1,0.42696,125.67,46.724,2.5055,""
query_1982,6,0,0,1,0.59218,126.95,10.997,8.6304,""
query_1983,6,0,0,1,0.38502,124.88,7.1758,2.9199,""
query_1984,6,1,1,1,0.25552,119.94,39.354,4.7718,""
query_1985,6,1,1,1,0.48165,123.76,40.83,6.1667,""
query_1986,6,0,0,1,0.43878,120.5,7.9541,4.0479,""
query_1987,6,1,1,1,0.55857,124.3,53.525,6.3422,""
query_1988,6,0,0,1,0.54093,135.38,8.3509,3.0968,""
query_1989,4,1,1,0,0.46801,129.46,0,0,"Not implemented Error: Operator type LIMIT not supported"
query_1990,6,1,1,1,0.47027,137.8,1.9707,2.4472,""
query_1991,6,1,1,1,0.36733,132.75,52.946,4.1163,""
query_1992,6,1,1,1,0.35241,128.72,44.639,3.7894,""
query_1993,6,1,1,1,0.39649,131.52,46.939,4.2362,""
query_1994,6,1,1,1,0.34333,141.72,1.5651,3.0453,""
query_1995,6,0,0,1,0.71292,143.11,14.87,7.9628,""
query_1996,6,1,1,1,0.51922,131.44,1.4829,3.4074,""
query_1997,6,1,1,1,0.43498,132.18,42.194,8.7569,""
query_1998,6,1,1,1,0.5381,130.75,75.222,5.4384,""
query_1999,6,1,1,1,0.87908,156.35,44.815,11.31,""
query_2000,6,1,1,1,0.54315,162.22,84.929,4.5659,""
query_2001,6,1,0,1,0.4095,131.76,7.5429,3.7059,""
query_2002,6,0,0,1,0.23977,123.93,4.7754,2.424,""
query_2003,6,1,1,1,0.32802,125.21,1.9668,7.4991,""
query_2004,6,1,1,1,0.301,121.7,36.137,2.8716,""
query_2005,6,1,1,1,0.22243,119.71,1.4426,3.9189,""
query_2006,6,1,1,1,0.24796,119,1.3735,6.4142,""
query_2007,6,1,1,1,0.26827,140.57,38.455,3.3377,""
query_2008,6,1,1,1,0.52557,142.02,142.78,11.657,""
query_2009,6,1,1,1,0.62765,150.43,258.41,10.435,""
query_2010,6,1,1,1,0.61425,145.73,616.04,15.746,""
query_2011,6,1,1,1,0.67154,148.02,2029.2,24.965,""
query_2012,6,1,1,1,0.62327,181.92,7504,76.547,""
query_2013,6,1,1,1,1.4546,138.23,117.55,15.955,""
query_2014,6,1,1,1,0.65363,132.57,59.129,8.8449,""
query_2015,6,1,1,1,0.52003,137.25,56.879,6.667,""
query_2016,6,1,1,1,0.6221,141.06,123.88,12.631,""
query_2017,6,1,1,1,0.57694,144.79,100.94,10.116,""
query_2018,6,1,1,1,0.4835,135.7,53.881,6.8984,""
query_2019,6,1,1,1,0.38932,130.66,41.172,10.216,""
query_2020,6,1,1,1,0.42145,142.64,45.348,10.349,""
query_2021,6,1,1,1,0.30974,134.26,40.868,8.9097,""
query_2022,6,1,1,1,0.4445,133.45,40.82,9.0735,""
query_2023,5,1,1,0,0.36851,132.96,44.065,10.384,""
query_2024,6,1,1,1,0.41106,136.22,42.792,9.1212,""
query_2025,6,1,1,1,0.34447,136.5,44.213,6.8535,""
query_2026,6,1,1,1,0.38735,133.03,52.864,7.004,""
query_2027,6,1,0,1,0.3083,135.02,7.9544,6.9178,""
query_2028,6,1,1,1,0.76794,145.75,79.782,6.9819,""
query_2029,6,1,1,1,0.70794,147.85,161.52,12.228,""
query_2030,6,1,1,1,0.46365,144.93,53.829,9.0174,""
query_2031,6,1,1,1,0.54502,145.68,100.86,5.0186,""
ducklake_0001,6,1,1,1,1.6205,289.74,139.01,20.241,""
ducklake_0002,6,1,1,1,1.8946,261.17,134.01,16.409,""
ducklake_0003,6,1,1,1,2.4175,261.16,179.22,28.805,""
ducklake_0004,6,1,1,1,2.003,273.56,148.54,25.351,""
ducklake_0005,6,1,1,1,1.9875,265.54,134.9,16.951,""
ducklake_0006,6,1,1,1,1.5864,254.25,154.3,24.117,""
ducklake_0007,6,1,1,1,1.7807,253.02,174.11,34.328,""
ducklake_0008,6,1,1,1,2.2533,288.82,184.96,28.184,""
ducklake_0009,6,1,1,1,1.6454,245.31,156.01,22.99,""
ducklake_0010,6,1,1,1,1.65,247.6,145.62,24.82,""
ducklake_0011,6,1,1,1,2.123,250.53,163.52,20.685,""
ducklake_0012,6,1,1,1,2.1643,256.57,210.67,29.794,""
ducklake_0013,6,1,1,1,1.9342,261.16,183.77,21.627,""
ducklake_0014,6,1,1,1,1.6566,249.61,174.98,34.561,""
ducklake_0015,6,1,1,1,2.0941,278.03,145.02,26.53,""
ducklake_0016,6,1,1,1,1.9458,261.38,186.28,20.024,""
ducklake_0017,6,1,1,1,1.8489,249.15,123.27,21.395,""
ducklake_0018,6,1,1,1,1.6802,244.94,171.54,26.449,""
ducklake_0019,6,1,1,1,1.724,237.08,160.17,16.49,""
ducklake_0020,6,1,1,1,1.9078,273.19,128.85,24.381,""
ducklake_0021,6,1,1,1,2.0174,265.89,161.6,34.202,""
ducklake_0022,6,1,1,1,1.5961,253.65,133.2,29.166,""
ducklake_0023,6,1,1,1,1.804,262.65,127.65,23.605,""
ducklake_0024,6,1,1,1,1.7343,249.23,130.12,32.937,""
ducklake_0025,6,0,0,1,1.9309,254.85,45.457,38.265,""
ducklake_0026,6,0,0,1,1.693,249.55,43.589,32.359,""
ducklake_0027,6,1,0,1,1.6478,238.74,38.727,38.821,""
ducklake_0028,6,0,0,1,0.39743,218.81,32.565,22.834,""
ducklake_0029,6,0,0,1,1.8622,251.09,39.894,29.73,""
ducklake_0030,6,1,1,1,1.9484,260.87,219.06,25.791,""
ducklake_0031,6,1,1,1,1.5776,235.87,194.11,29.587,""
ducklake_0032,6,1,1,1,2.1018,257.19,176.07,17.838,""
ducklake_0033,6,1,1,1,1.6112,243.33,170.81,19.441,""
ducklake_0034,6,1,1,1,1.622,242.16,231.06,28.905,""
ducklake_0035,6,1,1,1,1.9151,259.77,259.41,22.375,""
ducklake_0036,6,1,1,1,1.9515,269.28,252.61,31.017,""
ducklake_0037,6,1,1,1,1.5661,252.76,223.05,36.898,""
